horizontal,vertical,label
1.79,0.68,29
1.8,0.74,29
1.81,0.64,29
1.8,0.64,29
1.79,0.74,29
1.8,0.68,29
1.79,0.63,29
1.78,0.73,29
1.79,0.72,29
1.79,0.63,29
1.78,0.69,29
1.79,0.74,29
1.8,0.64,29
1.78,0.65,29
1.78,0.73,29
1.79,0.67,29
1.78,0.62,29
1.77,0.72,29
1.78,0.71,29
1.78,0.62,29
1.76,0.68,29
1.76,0.73,29
1.77,0.63,29
1.75,0.64,29
1.75,0.72,29
1.76,0.66,29
1.75,0.61,29
1.74,0.71,29
1.76,0.71,29
1.76,0.62,29
1.75,0.68,29
1.76,0.73,29
1.76,0.63,29
1.75,0.64,29
1.75,0.72,29
1.76,0.66,29
1.75,0.61,29
1.73,0.71,29
1.74,0.7,29
1.74,0.61,29
1.72,0.67,29
1.72,0.71,29
1.73,0.61,29
1.72,0.62,29
1.72,0.71,29
1.73,0.64,29
1.72,0.6,29
1.71,0.7,29
1.72,0.69,29
1.72,0.59,29
1.7,0.66,29
1.71,0.7,29
1.72,0.6,29
1.71,0.61,29
1.7,0.7,29
1.72,0.63,29
1.71,0.59,29
1.7,0.68,29
1.7,0.66,29
1.7,0.58,29
1.68,0.64,29
1.69,0.68,29
1.7,0.59,29
1.69,0.6,29
1.68,0.69,29
1.7,0.62,29
1.68,0.58,29
1.67,0.67,29
1.69,0.65,29
1.69,0.57,29
1.67,0.63,29
1.68,0.67,29
1.68,0.57,29
1.67,0.59,29
1.66,0.67,29
1.68,0.6,29
1.67,0.56,29
1.66,0.66,29
1.67,0.64,29
1.67,0.55,29
1.65,0.62,29
1.66,0.65,29
1.66,0.54,29
1.64,0.56,29
1.64,0.64,29
1.66,0.57,29
1.65,0.53,29
1.64,0.63,29
1.65,0.61,29
1.65,0.53,29
1.63,0.6,29
1.64,0.63,29
1.64,0.53,29
1.63,0.55,29
1.62,0.63,29
1.64,0.56,29
1.63,0.52,29
1.62,0.62,29
1.64,0.6,29
1.65,0.51,29
1.63,0.58,29
1.65,0.61,29
1.66,0.51,29
1.64,0.53,29
1.64,0.61,29
1.66,0.54,29
1.65,0.5,29
1.64,0.6,29
1.65,0.57,29
1.65,0.49,29
1.63,0.56,29
1.63,0.6,29
1.64,0.5,29
1.62,0.52,29
1.62,0.6,29
1.64,0.52,29
1.63,0.48,29
1.62,0.58,29
1.63,0.56,29
1.63,0.47,29
1.61,0.54,29
1.62,0.57,29
1.63,0.47,29
1.61,0.5,29
1.61,0.58,29
1.63,0.5,29
1.62,0.47,29
1.61,0.57,29
1.62,0.54,29
1.61,0.46,29
1.59,0.53,29
1.59,0.56,29
1.6,0.46,29
1.58,0.48,29
1.58,0.56,29
1.6,0.48,29
1.59,0.45,29
1.58,0.54,29
1.59,0.51,29
1.59,0.43,29
1.56,0.51,29
1.57,0.53,29
1.57,0.43,29
1.56,0.46,29
1.56,0.54,29
1.57,0.46,29
1.56,0.43,29
1.55,0.53,29
1.56,0.5,29
1.56,0.42,29
1.54,0.5,29
1.54,0.53,29
1.55,0.43,29
1.53,0.46,29
1.53,0.53,29
1.55,0.45,29
1.55,0.43,29
1.54,0.52,29
1.56,0.49,29
1.56,0.41,29
1.54,0.49,29
1.55,0.51,29
1.55,0.41,29
1.53,0.44,29
1.52,0.53,29
1.54,0.45,29
1.52,0.43,29
1.52,0.52,29
1.52,0.5,29
1.52,0.42,29
1.51,0.5,29
1.52,0.53,29
1.52,0.43,29
1.52,0.46,29
1.51,0.54,29
1.53,0.46,29
1.52,0.43,29
1.51,0.53,29
1.52,0.5,29
1.52,0.42,29
1.5,0.51,29
1.51,0.53,29
1.51,0.43,29
1.5,0.47,29
1.5,0.54,29
1.51,0.46,29
1.5,0.43,29
1.49,0.53,29
1.5,0.49,29
1.5,0.41,29
1.49,0.49,29
1.5,0.51,29
1.5,0.41,29
1.49,0.45,29
1.49,0.53,29
1.51,0.44,29
1.5,0.42,29
1.5,0.52,29
1.51,0.49,29
1.51,0.41,29
1.5,0.5,29
1.51,0.52,29
1.52,0.42,29
1.51,0.45,29
1.51,0.53,29
1.53,0.44,29
1.52,0.42,29
1.51,0.52,29
1.52,0.48,29
1.52,0.41,29
1.49,0.49,29
1.5,0.51,29
1.5,0.42,29
1.49,0.46,29
1.48,0.53,29
1.5,0.45,29
1.49,0.43,29
1.48,0.53,29
1.49,0.49,29
1.49,0.42,29
1.48,0.51,29
1.48,0.53,29
1.49,0.43,29
1.48,0.47,29
1.48,0.54,29
1.49,0.45,29
1.48,0.44,29
1.48,0.54,29
1.49,0.5,29
1.49,0.42,29
1.47,0.51,29
1.48,0.53,29
1.48,0.43,29
1.47,0.47,29
1.46,0.55,29
1.48,0.46,29
1.47,0.45,29
1.46,0.54,29
1.47,0.5,29
1.47,0.43,29
1.45,0.52,29
1.46,0.53,29
1.46,0.43,29
1.45,0.47,29
1.45,0.55,29
1.46,0.46,29
1.45,0.45,29
1.45,0.54,29
1.46,0.5,29
1.46,0.43,29
1.44,0.52,29
1.45,0.53,29
1.45,0.43,29
1.43,0.48,29
1.43,0.55,29
1.44,0.45,29
1.43,0.44,29
1.43,0.54,29
1.43,0.5,29
1.43,0.43,29
1.41,0.52,29
1.41,0.53,29
1.42,0.44,29
1.4,0.48,29
1.41,0.55,29
1.43,0.46,29
1.42,0.45,29
1.42,0.54,29
1.43,0.5,29
1.43,0.43,29
1.41,0.52,29
1.42,0.53,29
1.43,0.44,29
1.42,0.48,29
1.43,0.55,29
1.44,0.46,29
1.44,0.45,29
1.43,0.55,29
1.45,0.5,29
1.44,0.43,29
1.42,0.52,29
1.43,0.53,29
1.43,0.43,29
1.42,0.48,29
1.42,0.55,29
1.43,0.46,29
1.42,0.45,29
1.41,0.54,29
1.43,0.5,29
1.42,0.44,29
1.4,0.53,29
1.41,0.54,29
1.41,0.44,29
1.4,0.49,29
1.4,0.55,29
1.42,0.46,29
1.4,0.45,29
1.4,0.55,29
1.41,0.5,29
1.4,0.43,29
1.38,0.52,29
1.39,0.53,29
1.4,0.43,29
1.38,0.48,29
1.39,0.55,29
1.4,0.45,29
1.39,0.45,29
1.39,0.54,29
1.4,0.49,29
1.4,0.43,29
1.38,0.53,29
1.39,0.53,29
1.39,0.44,29
1.38,0.49,29
1.39,0.56,29
1.4,0.46,29
1.39,0.46,29
1.38,0.55,29
1.39,0.5,29
1.39,0.44,29
1.37,0.54,29
1.38,0.54,29
1.38,0.45,29
1.37,0.49,29
1.38,0.56,29
1.4,0.46,29
1.4,0.46,29
1.41,0.56,29
1.43,0.51,29
1.42,0.45,29
1.41,0.55,29
1.42,0.55,29
1.42,0.46,29
1.41,0.51,29
1.41,0.57,29
1.42,0.47,29
1.41,0.47,29
1.41,0.57,29
1.43,0.52,29
1.42,0.46,29
1.41,0.55,29
1.42,0.55,29
1.43,0.46,29
1.41,0.51,29
1.42,0.57,29
1.43,0.48,29
1.42,0.48,29
1.42,0.58,29
1.43,0.53,29
1.42,0.47,29
1.41,0.57,29
1.42,0.56,29
1.42,0.47,29
1.41,0.52,29
1.42,0.58,29
1.43,0.48,29
1.42,0.48,29
1.42,0.58,29
1.44,0.52,29
1.42,0.47,29
1.41,0.56,29
1.42,0.56,29
1.43,0.47,29
1.41,0.52,29
1.43,0.58,29
1.44,0.48,29
1.42,0.48,29
1.41,0.58,29
1.42,0.53,29
1.41,0.47,29
1.4,0.58,29
1.41,0.58,29
1.42,0.5,29
1.4,0.55,29
1.41,0.61,29
1.42,0.51,29
1.41,0.51,29
1.41,0.6,29
1.42,0.54,29
1.41,0.49,29
1.4,0.59,29
1.41,0.59,29
1.41,0.5,29
1.39,0.56,29
1.4,0.62,29
1.42,0.52,29
1.41,0.53,29
1.4,0.62,29
1.4,0.57,29
1.38,0.51,29
1.35,0.62,29
1.34,0.61,29
1.33,0.51,29
1.3,0.57,29
1.28,0.61,29
1.27,0.5,29
1.24,0.5,29
1.22,0.58,29
1.2,0.52,29
1.17,0.46,29
1.13,0.55,29
1.13,0.54,29
1.11,0.44,29
1.08,0.49,29
1.08,0.54,29
1.07,0.44,29
1.04,0.45,29
1.02,0.54,29
1.02,0.48,29
0.99,0.43,29
0.96,0.52,29
0.96,0.52,29
0.94,0.43,29
0.92,0.49,29
0.92,0.54,29
0.92,0.44,29
0.9,0.46,29
0.89,0.55,29
0.9,0.49,29
0.87,0.44,29
0.85,0.54,29
0.85,0.53,29
0.84,0.45,29
0.81,0.51,29
0.82,0.56,29
0.82,0.47,29
0.8,0.49,29
0.79,0.58,29
0.81,0.52,29
0.79,0.48,29
0.77,0.58,29
0.79,0.57,29
0.79,0.48,29
0.77,0.55,29
0.79,0.59,29
0.8,0.5,29
0.78,0.51,29
0.78,0.6,29
0.8,0.54,29
0.79,0.5,29
0.77,0.6,29
0.78,0.59,29
0.78,0.51,29
0.75,0.58,29
0.76,0.62,29
0.77,0.53,29
0.76,0.54,29
0.76,0.63,29
0.78,0.56,29
0.77,0.53,29
0.76,0.63,29
0.77,0.62,29
0.78,0.53,29
0.76,0.6,29
0.78,0.65,29
0.79,0.54,29
0.78,0.56,29
0.77,0.65,29
0.79,0.58,29
0.78,0.54,29
0.77,0.64,29
0.78,0.63,29
0.79,0.54,29
0.76,0.61,29
0.78,0.65,29
0.79,0.55,29
0.78,0.57,29
0.78,0.66,29
0.81,0.59,29
0.79,0.55,29
0.78,0.65,29
0.79,0.63,29
0.79,0.55,29
0.77,0.62,29
0.79,0.66,29
0.8,0.57,29
0.79,0.59,29
0.79,0.68,29
0.81,0.62,29
0.8,0.58,29
0.79,0.68,29
0.81,0.66,29
0.81,0.57,29
0.8,0.64,29
0.81,0.68,29
0.82,0.59,29
0.81,0.6,29
0.82,0.69,29
0.84,0.63,29
0.84,0.59,29
0.83,0.69,29
0.85,0.67,29
0.85,0.59,29
0.83,0.66,29
0.84,0.7,29
0.85,0.6,29
0.84,0.62,29
0.84,0.7,29
0.86,0.63,29
0.85,0.6,29
0.84,0.7,29
0.85,0.68,29
0.85,0.59,29
0.83,0.66,29
0.85,0.7,29
0.86,0.6,29
0.84,0.61,29
0.85,0.7,29
0.87,0.62,29
0.86,0.59,29
0.85,0.69,29
0.87,0.67,29
0.87,0.59,29
0.86,0.67,29
0.87,0.71,29
0.88,0.61,29
0.87,0.63,29
0.87,0.72,29
0.89,0.64,29
0.88,0.61,29
0.87,0.71,29
0.88,0.68,29
0.89,0.6,29
0.89,0.68,29
0.92,0.73,29
0.96,0.64,29
0.98,0.67,29
1.01,0.77,29
1.06,0.7,29
1.09,0.68,29
1.12,0.79,29
1.17,0.77,29
1.22,0.7,29
1.24,0.78,29
1.29,0.82,29
1.34,0.73,29
1.36,0.76,29
1.38,0.85,29
1.43,0.78,29
1.45,0.75,29
1.46,0.85,29
1.51,0.83,29
1.54,0.75,29
1.54,0.84,29
1.57,0.88,29
1.6,0.78,29
1.61,0.81,29
1.63,0.9,29
1.67,0.82,29
1.67,0.79,29
1.67,0.89,29
1.69,0.87,29
1.69,0.78,29
1.67,0.86,29
1.68,0.89,29
1.68,0.79,29
1.67,0.82,29
1.67,0.9,29
1.69,0.82,29
1.67,0.79,29
1.67,0.89,29
1.68,0.86,29
1.69,0.78,29
1.67,0.86,29
1.68,0.89,29
1.69,0.78,29
1.68,0.81,29
1.67,0.89,29
1.69,0.81,29
1.68,0.78,29
1.67,0.88,29
1.68,0.84,29
1.69,0.77,29
1.67,0.84,29
1.68,0.87,29
1.69,0.77,29
1.68,0.8,29
1.68,0.88,29
1.7,0.8,29
1.68,0.77,29
1.68,0.86,29
1.69,0.83,29
1.69,0.75,29
1.68,0.83,29
1.69,0.86,29
1.69,0.76,29
1.68,0.79,29
1.68,0.87,29
1.7,0.79,29
1.69,0.76,29
1.68,0.86,29
1.68,0.83,29
1.68,0.74,29
1.65,0.82,29
1.66,0.85,29
1.66,0.75,29
1.65,0.78,29
1.65,0.86,29
1.67,0.78,29
1.66,0.75,29
1.65,0.85,29
1.66,0.82,29
1.66,0.74,29
1.65,0.83,29
1.66,0.85,29
1.67,0.76,29
1.66,0.79,29
1.66,0.87,29
1.67,0.79,29
1.66,0.76,29
1.65,0.86,29
1.66,0.83,29
1.66,0.75,29
1.64,0.84,29
1.65,0.87,29
1.65,0.77,29
1.64,0.8,29
1.63,0.88,29
1.65,0.8,29
1.63,0.77,29
1.63,0.87,29
1.63,0.84,29
1.64,0.77,29
1.62,0.85,29
1.63,0.88,29
1.63,0.78,29
1.62,0.81,29
1.62,0.89,29
1.63,0.8,29
1.62,0.78,29
1.61,0.87,29
1.62,0.84,29
1.63,0.76,29
1.6,0.85,29
1.61,0.87,29
1.61,0.77,29
1.6,0.81,29
1.6,0.89,29
1.62,0.8,29
1.62,0.78,29
1.62,0.88,29
1.63,0.84,29
1.63,0.76,29
1.61,0.84,29
1.61,0.86,29
1.61,0.76,29
1.6,0.8,29
1.61,0.88,29
1.63,0.79,29
1.62,0.76,29
1.61,0.86,29
1.62,0.82,29
1.62,0.75,29
1.61,0.83,29
1.61,0.85,29
1.62,0.75,29
1.61,0.79,29
1.61,0.86,29
1.63,0.78,29
1.62,0.76,29
1.61,0.86,29
1.62,0.82,29
1.62,0.74,29
1.6,0.83,29
1.61,0.85,29
1.61,0.75,29
1.6,0.79,29
1.6,0.87,29
1.62,0.78,29
1.61,0.76,29
1.6,0.86,29
1.61,0.82,29
1.62,0.74,29
1.6,0.83,29
1.61,0.85,29
1.62,0.75,29
1.61,0.79,29
1.61,0.87,29
1.63,0.78,29
1.62,0.76,29
1.62,0.86,29